tweet_id,timestamp,source_x,text,rating_numerator,rating_denominator,name,jpg_url,img_num,p1,p1_conf,p1_dog,favorite_count,retweet_count,source_y,url,dog_stage
773985732834758656,2016-09-08 20:45:53+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Winnie. She just made awkward eye contact with the driver beside her. Poor pupper panicked. 11/10 would comfort https://t.co/RFWtDqTnAz,11.0,10.0,Winnie,https://pbs.twimg.com/media/Cr2_6R8WAAAUMtc.jpg,4.0,Giant Panda,0.4511489999999999,False,10478.0,3733.0,Twitter for iPhone,https://t.co/RFWtDqTnAz,pupper
773922284943896577,2016-09-08 16:33:46+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","This is Heinrich (pronounced ""Pat""). He's a Botswanian Vanderfloof. Snazzy af bandana. 12/10 downright puptacular https://t.co/G56ikYAqFg",12.0,10.0,Heinrich,https://pbs.twimg.com/media/Cr2GNdlW8AAbojw.jpg,1.0,Pomeranian,0.554331,True,6252.0,1692.0,Twitter for iPhone,https://t.co/G56ikYAqFg,
773704687002451968,2016-09-08 02:09:06+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Loki. He knows he's adorable. One ear always pupared. 12/10 would snug in depicted fashion forever https://t.co/OqNggd4Oio,12.0,10.0,Loki,https://pbs.twimg.com/media/CrzATQqWAAEHq2t.jpg,2.0,Silky Terrier,0.324251,True,6440.0,1563.0,Twitter for iPhone,https://t.co/OqNggd4Oio,
773670353721753600,2016-09-07 23:52:41+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Shakespeare. He appears to be maximum level pettable. Born with no eyes tho (tragic). 10/10 probably wise https://t.co/rA8WUVOLBr,10.0,10.0,Shakespeare,https://pbs.twimg.com/media/CryhFC0XEAA9wp_.jpg,1.0,Old English Sheepdog,0.969311,True,5213.0,1267.0,Twitter for iPhone,https://t.co/rA8WUVOLBr,
773547596996571136,2016-09-07 15:44:53+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Chelsea. She forgot how to dog. 11/10 get it together pupper https://t.co/nBJ5RE4yHb,11.0,10.0,Chelsea,https://pbs.twimg.com/media/Crwxb5yWgAAX5P_.jpg,1.0,Norwegian Elkhound,0.372202,True,21563.0,5945.0,Twitter for iPhone,https://t.co/nBJ5RE4yHb,pupper
773308824254029826,2016-09-06 23:56:05+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Bungalo. She uses that face to get what she wants. It works unbelievably well. 12/10 would never say no to https://t.co/0Fcft7jl4N,12.0,10.0,Bungalo,https://pbs.twimg.com/media/CrtYRMEWIAAUkCl.jpg,1.0,Shopping Cart,0.572349,False,22740.0,7229.0,Twitter for iPhone,https://t.co/0Fcft7jl4N,
773247561583001600,2016-09-06 19:52:39+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Chip. He's a pupholder. Comes with the car. Requires frequent pettings. Shifts for you. 10/10 innovative af https://t.co/hG5WYT9ECn,10.0,10.0,Chip,https://pbs.twimg.com/media/Crsgi9dWEAApQd8.jpg,1.0,Seat Belt,0.713588,False,9231.0,3152.0,Twitter for iPhone,https://t.co/hG5WYT9ECn,
773191612633579521,2016-09-06 16:10:20+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Grey. He's the dogtor in charge of your checkpup today. 12/10 I'd never miss an appointment https://t.co/9HEVPJEioD,12.0,10.0,Grey,https://pbs.twimg.com/media/CrrtqjdXEAINleR.jpg,1.0,Blenheim Spaniel,0.427766,True,9755.0,4002.0,Twitter for iPhone,https://t.co/9HEVPJEioD,
772877495989305348,2016-09-05 19:22:09+00:00,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",You need to watch these two doggos argue through a cat door. Both 11/10 https://t.co/qEP31epKEV,11.0,10.0,None,https://pbs.twimg.com/ext_tw_video_thumb/772874595468795904/pu/img/t8gbjy2rA19xtQYR.jpg,1.0,Tabby,0.218303,False,8342.0,3744.0,Twitter Web Client,https://t.co/qEP31epKEV,
772826264096874500,2016-09-05 15:58:34+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Meet Roosevelt. He's preparing for takeoff. Make sure tray tables are in their full pupright &amp; licked position
11/10 https://t.co/7CQkn3gHOQ",11.0,10.0,Roosevelt,https://pbs.twimg.com/media/CrmhYYIXEAEcyYY.jpg,1.0,Basset,0.915351,True,7834.0,2284.0,Twitter for iPhone,https://t.co/7CQkn3gHOQ,
772193107915964416,2016-09-03 22:02:38+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Willem. He's a Penn State pupper. Thinks the hood makes him more intimidating. It doesn't. 12/10 https://t.co/Dp0s7MRIHK,12.0,10.0,Willem,https://pbs.twimg.com/media/Crdhh_1XEAAHKHi.jpg,1.0,Pembroke,0.3679449999999999,True,5865.0,1338.0,Twitter for iPhone,https://t.co/Dp0s7MRIHK,pupper
772152991789019136,2016-09-03 19:23:13+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Here's a couple rufferees making sure all the sports are played fairly today. Both 10/10 would bribe with extra pets https://t.co/H9yjI9eo3A,10.0,10.0,None,https://pbs.twimg.com/media/Crc9DEoWEAE7RLH.jpg,2.0,Golden Retriever,0.275318,True,3714.0,1102.0,Twitter for iPhone,https://t.co/H9yjI9eo3A,
772117678702071809,2016-09-03 17:02:54+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Jack. He's a Clemson pup. Appears to be rather h*ckin pettable. Almost makes me want to root for Clemson. 12/10 https://t.co/GHOfbTVQti,12.0,10.0,Jack,https://pbs.twimg.com/media/Crcc7pqXEAAM5O2.jpg,1.0,Labrador Retriever,0.217821,True,3668.0,716.0,Twitter for iPhone,https://t.co/GHOfbTVQti,
772114945936949249,2016-09-03 16:52:02+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Finn. He's very nervous for the game. Has a lot of money riding on it.10/10 would attempt to comfort https://t.co/CbtNfecWiT,10.0,10.0,Finn,https://pbs.twimg.com/media/Crcacf9WgAEcrMh.jpg,1.0,Chihuahua,0.803293,True,2665.0,457.0,Twitter for iPhone,https://t.co/CbtNfecWiT,
772102971039580160,2016-09-03 16:04:27+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Penny. She's an OU cheerleader. About to do a triple back handspring down the stairs. 11/10 hype af https://t.co/B2f3XkGU5c,11.0,10.0,Penny,https://pbs.twimg.com/media/CrcPjh0WcAA_SPT.jpg,1.0,Pembroke,0.54178,True,3903.0,904.0,Twitter for iPhone,https://t.co/B2f3XkGU5c,
771908950375665664,2016-09-03 03:13:29+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Doggo will persevere. 13/10
https://t.co/yOVzAomJ6k",13.0,10.0,None,,,,,,6391.0,1822.0,Twitter for iPhone,https://t.co/yOVzAomJ6k,doggo
771770456517009408,2016-09-02 18:03:10+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Davey. He'll have your daughter home by 8. Just a stand up pup. 11/10 would introduce to mom https://t.co/E6bGWf9EOm,11.0,10.0,Davey,https://pbs.twimg.com/media/CrXhIqBW8AA6Bse.jpg,1.0,Papillon,0.53318,True,11693.0,3258.0,Twitter for iPhone,https://t.co/E6bGWf9EOm,
771500966810099713,2016-09-02 00:12:18+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Dakota. He's just saying hi. That's all. 12/10 someone wave back https://t.co/1tWe5zZoHv,12.0,10.0,Dakota,https://pbs.twimg.com/media/CrTsCPHWYAANdzC.jpg,1.0,Labrador Retriever,0.833952,True,8058.0,2522.0,Twitter for iPhone,https://t.co/1tWe5zZoHv,
771380798096281600,2016-09-01 16:14:48+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Fizz. She thinks love is a social construct consisting solely of ideals perpetuated by mass media 11/10 woke af https://t.co/sPB5JMnWBn,11.0,10.0,Fizz,https://pbs.twimg.com/media/CrR-vVfXEAAk6Gg.jpg,1.0,Collie,0.503728,True,10228.0,4881.0,Twitter for iPhone,https://t.co/sPB5JMnWBn,
771136648247640064,2016-09-01 00:04:38+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Dixie. She wants to be a ship captain. Won't let anything get in between her and her dreams. 11/10 https://t.co/8VEDZKHddR,11.0,10.0,Dixie,https://pbs.twimg.com/media/CrOgsIBWYAA8Dtb.jpg,1.0,Bathtub,0.36866,False,8912.0,2830.0,Twitter for iPhone,https://t.co/8VEDZKHddR,
771102124360998913,2016-08-31 21:47:27+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Charlie. He works for @TODAYshow. Super sneaky tongue slip here. 12/10 would pet until someone made me stop https://t.co/K5Jo7QRCvA,12.0,10.0,Charlie,https://pbs.twimg.com/media/CrOBSfgXgAABsTE.jpg,1.0,Labrador Retriever,0.568789,True,6063.0,1389.0,Twitter for iPhone,https://t.co/K5Jo7QRCvA,
771014301343748096,2016-08-31 15:58:28+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Another pic without a dog in it? What am I supposed to do? Rate the carpet? Fine I will. 7/10 looks adequately comfy https://t.co/OJZQ6I4gGd,7.0,10.0,None,https://pbs.twimg.com/media/CrMxZzgWIAQUxzx.jpg,1.0,Meerkat,0.202335,False,6722.0,1602.0,Twitter for iPhone,https://t.co/OJZQ6I4gGd,
770787852854652928,2016-08-31 00:58:39+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Winston. His tongue has gone rogue. Doing him quite a frighten. 10/10 hang in there Winston https://t.co/d0QEbp78Yi,10.0,10.0,Winston,https://pbs.twimg.com/media/CrJjdZmXgAEWLSD.jpg,1.0,Bernese Mountain Dog,0.787812,True,4806.0,1163.0,Twitter for iPhone,https://t.co/d0QEbp78Yi,
770772759874076672,2016-08-30 23:58:40+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Sebastian. He's super h*ckin fluffy. That's really all you need to know. 11/10 would snug intensely https://t.co/lqr0NdtwQo,11.0,10.0,Sebastian,https://pbs.twimg.com/media/CrJVupHXgAA4Dkk.jpg,1.0,Chow,0.979515,True,5052.0,1371.0,Twitter for iPhone,https://t.co/lqr0NdtwQo,
770414278348247044,2016-08-30 00:14:12+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Al Cabone. He's a gangsta puppa. Rather h*ckin ruthless. Shows no mercy sometimes. 11/10 pet w extreme caution https://t.co/OUwWbEKOUV,11.0,10.0,Al,https://pbs.twimg.com/media/CrEPsfWXEAAKvem.jpg,1.0,Maillot,0.5805279999999999,False,6163.0,2022.0,Twitter for iPhone,https://t.co/OUwWbEKOUV,
770293558247038976,2016-08-29 16:14:30+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Jackson. There's nothing abnormal about him. Just your average really good dog. 10/10 https://t.co/3fEPpj0KYw,10.0,10.0,Jackson,https://pbs.twimg.com/media/CrCh5RgW8AAXW4U.jpg,1.0,Italian Greyhound,0.931668,True,6056.0,1417.0,Twitter for iPhone,https://t.co/3fEPpj0KYw,
770069151037685760,2016-08-29 01:22:47+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Say hello to Carbon. This is his first time swimming. He's having a h*ckin blast. 10/10 we should all be this happy https://t.co/mADHGenzFS,10.0,10.0,Carbon,https://pbs.twimg.com/media/Cq_Vy9KWcAIUIuv.jpg,1.0,Boston Bull,0.414965,True,7390.0,2219.0,Twitter for iPhone,https://t.co/mADHGenzFS,
769940425801170949,2016-08-28 16:51:16+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Klein. These pics were taken a month apart. He knows he's a stud now. 12/10 total heartthrob https://t.co/guDkLrX8zV,12.0,10.0,Klein,https://pbs.twimg.com/media/Cq9guJ5WgAADfpF.jpg,1.0,Miniature Pinscher,0.796313,True,30421.0,9212.0,Twitter for iPhone,https://t.co/guDkLrX8zV,
769695466921623552,2016-08-28 00:37:54+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Titan. He's trying to make friends. Offering up his favorite stick. 13/10 philanthropic af https://t.co/vhrkz0dK4v,13.0,10.0,Titan,https://pbs.twimg.com/media/Cq6B8V6XYAA1T1R.jpg,1.0,Pug,0.407117,True,6259.0,1630.0,Twitter for iPhone,https://t.co/vhrkz0dK4v,
769212283578875904,2016-08-26 16:37:54+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is DonDon. He's way up but doesn't feel blessed. Rather uncomfortable actually. 12/10 I'll save you DonDon https://t.co/OCYLz3fjVE,12.0,10.0,DonDon,https://pbs.twimg.com/media/CqzKfQgXEAAWIY-.jpg,1.0,Golden Retriever,0.166538,True,5251.0,1658.0,Twitter for iPhone,https://t.co/OCYLz3fjVE,
768970937022709760,2016-08-26 00:38:52+00:00,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",This is Kirby. His bowl weighs more than him. 12/10 would assist https://t.co/UlB2mzw3Xs,12.0,10.0,Kirby,https://pbs.twimg.com/ext_tw_video_thumb/768967618174877700/pu/img/4wfsrs0ZnQ5pstXm.jpg,1.0,Pomeranian,0.182358,True,13912.0,6271.0,Twitter Web Client,https://t.co/UlB2mzw3Xs,
768855141948723200,2016-08-25 16:58:45+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Jesse. He really wants a belly rub. Will be as cute as possible to achieve that goal. 11/10 https://t.co/1BxxcdVNJ8,11.0,10.0,Jesse,https://pbs.twimg.com/media/CquFrCKWAAAr32m.jpg,1.0,Chow,0.7202189999999999,True,4073.0,860.0,Twitter for iPhone,https://t.co/1BxxcdVNJ8,
768609597686943744,2016-08-25 00:43:02+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Lou. His sweater is too small and he already cut the tags off. Very very churlish. 10/10 would still pet https://t.co/dZPMLresEr,10.0,10.0,Lou,https://pbs.twimg.com/media/CqqmWa7WcAAIM-n.jpg,1.0,Basenji,0.183283,True,4000.0,1158.0,Twitter for iPhone,https://t.co/dZPMLresEr,
768596291618299904,2016-08-24 23:50:10+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Say hello to Oakley and Charlie. They're convinced that they each have their own stick. Nobody tell them. Both 12/10 https://t.co/J2AJdyxglH,12.0,10.0,Oakley,https://pbs.twimg.com/media/CqqaPjqWIAAOyNL.jpg,1.0,Great Pyrenees,0.729745,True,4907.0,1237.0,Twitter for iPhone,https://t.co/J2AJdyxglH,
768473857036525572,2016-08-24 15:43:39+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Chevy. He had a late breakfast and now has to choose between a late lunch or an early dinner. 11/10 very pupset https://t.co/goy9053wC7,11.0,10.0,Chevy,https://pbs.twimg.com/media/Cqoq5PGWAAA-U8T.jpg,1.0,Labrador Retriever,0.73917,True,13243.0,3295.0,Twitter for iPhone,https://t.co/goy9053wC7,
768193404517830656,2016-08-23 21:09:14+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Gerald. He's a fairly exotic doggo. Floofy af. Inadequate knees tho. Self conscious about large forehead. 8/10 https://t.co/WmczvjCWJq,8.0,10.0,Gerald,https://pbs.twimg.com/media/Cqkr0wiW8AAn2Oi.jpg,1.0,Lion,0.396984,False,10583.0,3414.0,Twitter for iPhone,https://t.co/WmczvjCWJq,doggo
767884188863397888,2016-08-23 00:40:31+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Tito. He's on the lookout. Nobody knows for what. 10/10 https://t.co/Qai481H6RA,10.0,10.0,Tito,https://pbs.twimg.com/media/CqgSl4DWcAA-x-o.jpg,3.0,Coral Reef,0.32774,False,4633.0,1329.0,Twitter for iPhone,https://t.co/Qai481H6RA,
767754930266464257,2016-08-22 16:06:54+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Philbert. His toilet broke and he doesn't know what to do. Trying not to panic. 11/10 furustrated af https://t.co/Nb68IsVb9O,11.0,10.0,Philbert,https://pbs.twimg.com/media/CqedCQWWgAIab9L.jpg,1.0,Vizsla,0.307794,True,15565.0,5189.0,Twitter for iPhone,https://t.co/Nb68IsVb9O,
767500508068192258,2016-08-21 23:15:55+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Louie. He's making quite a h*ckin mess. Doesn't seem to care. 12/10 jubilant af https://t.co/Z2g2YWPzX2,12.0,10.0,Louie,https://pbs.twimg.com/media/Cqa1ofnXEAAG0yn.jpg,1.0,Chow,0.483228,True,7300.0,2262.0,Twitter for iPhone,https://t.co/Z2g2YWPzX2,
767191397493538821,2016-08-21 02:47:37+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",I don't know any of the backstory behind this picture but for some reason I'm crying. 13/10 for owner and doggo https://t.co/QOKZdus9TT,13.0,10.0,None,https://pbs.twimg.com/media/CqWcgcqWcAI43jm.jpg,1.0,Patio,0.708665,False,11955.0,3624.0,Twitter for iPhone,https://t.co/QOKZdus9TT,doggo
767122157629476866,2016-08-20 22:12:29+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Rupert. You betrayed him with bath time but he forgives you. Cuddly af 13/10 https://t.co/IEARC2sRzC,13.0,10.0,Rupert,https://pbs.twimg.com/media/CqVdiBJWIAEDZB4.jpg,2.0,Toy Poodle,0.873841,True,9916.0,2758.0,Twitter for iPhone,https://t.co/IEARC2sRzC,
766793450729734144,2016-08-20 00:26:19+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Rufus. He just missed out on the 100m final at Rio. Already training hard for Tokyo. 10/10 never give pup https://t.co/exrRjjJqeO,10.0,10.0,Rufus,https://pbs.twimg.com/media/CqQykxrWYAAlD8g.jpg,1.0,Beagle,0.451697,True,4907.0,1315.0,Twitter for iPhone,https://t.co/exrRjjJqeO,
766714921925144576,2016-08-19 19:14:16+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",His name is Charley and he already has a new set of wheels thanks to donations. I heard his top speed was also increased. 13/10 for Charley,13.0,10.0,None,,,,,,2536.0,362.0,Twitter for iPhone,y,
766693177336135680,2016-08-19 17:47:52+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Brudge. He's a Doberdog. Going to be h*ckin massive one day. 11/10 would pat on head approvingly https://t.co/cTlHjEUNK8,11.0,10.0,Brudge,https://pbs.twimg.com/media/CqPXYLLXEAAU2HC.jpg,1.0,Doberman,0.948355,True,3904.0,771.0,Twitter for iPhone,https://t.co/cTlHjEUNK8,
766423258543644672,2016-08-18 23:55:18+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Shadoe. Her tongue flies out of her mouth at random. Can't have a serious conversation with her. 9/10 https://t.co/Tytt15VquG,9.0,10.0,Shadoe,https://pbs.twimg.com/media/CqLh4yJWcAAHomv.jpg,2.0,Keeshond,0.995823,True,5846.0,1527.0,Twitter for iPhone,https://t.co/Tytt15VquG,
766313316352462849,2016-08-18 16:38:26+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Oscar. He has legendary eyebrows and he h*ckin knows it. Curly af too. 12/10 would hug passionately https://t.co/xuxZoObmF0,12.0,10.0,Oscar,https://pbs.twimg.com/media/CqJ95SRWgAATPK_.jpg,1.0,Toy Poodle,0.966896,True,6596.0,1816.0,Twitter for iPhone,https://t.co/xuxZoObmF0,
766069199026450432,2016-08-18 00:28:24+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Juno. She can see your future. 12/10 h*ckin mesmerizing af https://t.co/Z69mShifuk,12.0,10.0,Juno,https://pbs.twimg.com/media/CqGf3xaXYAEh3ak.jpg,1.0,Redbone,0.484855,True,4108.0,817.0,Twitter for iPhone,https://t.co/Z69mShifuk,
766008592277377025,2016-08-17 20:27:34+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Angel. She stole the @ShopWeRateDogs shirt from her owner. Fits pretty well actually. 11/10 would forgive https://t.co/jaivZ1dcUL,11.0,10.0,Angel,https://pbs.twimg.com/media/CqFouXOXYAAYpzG.jpg,1.0,Welsh Springer Spaniel,0.7281529999999999,True,3659.0,481.0,Twitter for iPhone,https://t.co/jaivZ1dcUL,
765719909049503744,2016-08-17 01:20:27+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Brat. He has a hard time being ferocious so his owner helps out. H*ckin scary af now. 12/10 would still pet https://t.co/soxdNqZDZ2,12.0,10.0,Brat,https://pbs.twimg.com/media/CqBiMAgWAAEJKgI.jpg,1.0,Golden Retriever,0.969518,True,7043.0,2090.0,Twitter for iPhone,https://t.co/soxdNqZDZ2,
765669560888528897,2016-08-16 22:00:23+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Tove. She's a Balsamic Poinsetter. Surprisingly deadly. 12/10 snug with caution https://t.co/t6RvnVEdRR,12.0,10.0,Tove,https://pbs.twimg.com/media/CqA0XcYWAAAzltT.jpg,1.0,Beagle,0.993333,True,5042.0,1190.0,Twitter for iPhone,https://t.co/t6RvnVEdRR,
765371061932261376,2016-08-16 02:14:15+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Louie. He's had a long day. Did a lot of pupper things. Also appears to be rather heckin pettable. 11/10 https://t.co/w2qDmoTIZ5,11.0,10.0,Louie,https://pbs.twimg.com/media/Cp8k6oRWcAUL78U.jpg,2.0,Golden Retriever,0.829456,True,6879.0,2093.0,Twitter for iPhone,https://t.co/w2qDmoTIZ5,pupper
765222098633691136,2016-08-15 16:22:20+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Gromit. He's pupset because there's no need to beware of him. Just wants a pettin. 10/10 https://t.co/eSvz4EapHH,10.0,10.0,Gromit,https://pbs.twimg.com/media/Cp6db4-XYAAMmqL.jpg,1.0,Dalmatian,0.556595,True,11328.0,3272.0,Twitter for iPhone,https://t.co/eSvz4EapHH,
764857477905154048,2016-08-14 16:13:27+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Aubie. He has paws for days. Nibbling tables is one of his priorities. Second only to being cuddly af. 12/10 https://t.co/cBIFBsCRz6,12.0,10.0,Aubie,https://pbs.twimg.com/media/Cp1R0ZTWcAAaPO4.jpg,1.0,Bernese Mountain Dog,0.7920590000000001,True,6282.0,1721.0,Twitter for iPhone,https://t.co/cBIFBsCRz6,
764259802650378240,2016-08-13 00:38:30+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Kota and her son Benedict. She doesn't know why you're staring. They are a normal family. Both 10/10 https://t.co/Q1v9BZylvZ,10.0,10.0,Kota,https://pbs.twimg.com/media/CpsyNtXWgAAqvs3.jpg,1.0,German Shepherd,0.973677,True,5846.0,1451.0,Twitter for iPhone,https://t.co/Q1v9BZylvZ,
763956972077010945,2016-08-12 04:35:10+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@TheEllenShow I'm not sure if you know this but that doggo right there is a 12/10,12.0,10.0,None,,,,,,743.0,52.0,Twitter for iPhone,0,doggo
763837565564780549,2016-08-11 20:40:41+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Alfie. He's touching a butt. Couldn't be happier. 11/10 https://t.co/gx3xF5mZbo,11.0,10.0,Alfie,https://pbs.twimg.com/media/CpmyNumW8AAAJGj.jpg,1.0,Malamute,0.375098,True,12203.0,3998.0,Twitter for iPhone,https://t.co/gx3xF5mZbo,
763183847194451968,2016-08-10 01:23:03+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Clark. He collects teddy bears. It's absolutely h*ckin horrifying. 8/10 please stop this Clark https://t.co/EDMcwt86fU,8.0,10.0,Clark,https://pbs.twimg.com/media/CpdfpzKWYAAWSUi.jpg,1.0,Miniature Poodle,0.354674,True,5212.0,1423.0,Twitter for iPhone,https://t.co/EDMcwt86fU,
763103485927849985,2016-08-09 20:03:43+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Belle. She's a Butterflop Hufflepoof. Rarer than most. Having trouble with car seat. 10/10 perturbed af https://t.co/VIXT3D26VM,10.0,10.0,Belle,https://pbs.twimg.com/media/CpcWknPXYAAeLP9.jpg,2.0,Seat Belt,0.685821,False,7166.0,2227.0,Twitter for iPhone,https://t.co/VIXT3D26VM,
762699858130116608,2016-08-08 17:19:51+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Leela. She's a Fetty Woof. Lost eye while saving a baby from an avalanche. 11/10 true h*ckin hero https://t.co/2lBg3ZgivD,11.0,10.0,Leela,https://pbs.twimg.com/media/CpWnecZWIAAUFwt.jpg,1.0,Kelpie,0.519047,True,11780.0,3477.0,Twitter for iPhone,https://t.co/2lBg3ZgivD,
762471784394268675,2016-08-08 02:13:34+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Glenn. Being in public scares him. Frighteningly relatable. 12/10 keep hangin in there Glenn (Imgur - Wuhahha) https://t.co/pA4MDKwRci,12.0,10.0,Glenn,https://pbs.twimg.com/ext_tw_video_thumb/762471745303355393/pu/img/RKcEUz7-VDipoGKJ.jpg,1.0,Samoyed,0.540276,True,10911.0,6180.0,Twitter for iPhone,https://t.co/pA4MDKwRci,
762464539388485633,2016-08-08 01:44:46+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Buddy. His father was a bear and his mother was a perfectly toasted marshmallow. 12/10 would snug so well https://t.co/zGSj1oUgxx,12.0,10.0,Buddy,https://pbs.twimg.com/media/CpTRc4DUEAAYTq6.jpg,4.0,Chow,0.999953,True,10005.0,4009.0,Twitter for iPhone,https://t.co/zGSj1oUgxx,
